OBJECTID,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
17951,c83f5a10-571c-4ab3-9f71-00b557930316,29637230.0,19/21/1/1/1/0015,Nigeria,NGA,Kano,Kano Municipal,0,Yakasai,0,Zubairiyya Health Post,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.9949134802,8.52344333048,GRID3_EHEALTH,2024-11-11,8.52344333000002,11.99491348
17952,520996fd-6ad0-4439-91a5-3d12bd6cf97a,52344473.0,19/38/1/1/2/0002,Nigeria,NGA,Kano,Tarauni,0,Babban Giji,0,Premier Hospital,NHFR_2024,Private,For Profit,Secondary,Primary Health Center,11.9747400005,8.53809900044,GRID3_EHEALTH,2024-11-11,8.53809900000005,11.9747400000001
17953,98a6b181-dd19-40c6-b373-993ed479a6da,12431302.0,19/38/1/1/1/0025,Nigeria,NGA,Kano,Tarauni,0,Darmanawa,0,Aminu Kano Teaching Hospital,NHFR_2024,Public,Federal Government,Tertiary,Teaching/Tertiary Hospital,11.9628110004,8.55096900018,GRID3_EHEALTH,2024-11-11,8.55096900000007,11.962811
17954,cc3d6bd9-bf23-46d1-8f24-e4da6feef885,16178318.0,19/31/1/1/2/0006,Nigeria,NGA,Kano,Nasarawa,0,Kawaji,0,Central Bank Staff Clinic,NHFR_2024,Private,Not For Profit,Primary,Primary Health Center,12.0126430002,8.5723329997,GRID3_EHEALTH,2024-11-11,8.57233300000007,12.012643
17955,dd5cd370-0257-483d-88f3-607fb7a63386,67499339.0,19/11/1/1/1/0003,Nigeria,NGA,Kano,Doguwa,0,Doguwa,0,Bamako Initiative Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,10.7322353353,8.5827879708,GRID3_EHEALTH,2024-11-11,8.58278797100007,10.732235335
17956,639e8627-5ee9-44d4-8824-33e637f9d9df,14975060.0,19/07/1/1/1/0019,Nigeria,NGA,Kano,Dala,0,Dogon Nama,0,Goron Dutse Primary Health Center,NHFR_2024,Public,State Government,Primary,Primary Health Center,11.9969829996,8.49688700044,GRID3_EHEALTH,2024-11-11,8.49688700000007,11.9969830000001
17957,4ecd3514-717f-4389-b32c-1679fc4c6df9,57637241.0,19/33/1/1/1/0024,Nigeria,NGA,Kano,Rogo,0,Zoza,0,Zoza Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6274699995,7.8717729997,GRID3_EHEALTH,2024-11-11,7.87177300000008,11.6274700000001
17958,55ddfac6-a58e-4f18-8764-e65bf35269ed,33334629.0,19/40/1/1/1/0021,Nigeria,NGA,Kano,Tsanyawa,0,Gurun,0,Yan Awaki (Tyw) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.3660051403,8.01796504303,GRID3_EHEALTH,2024-11-11,8.01796504300006,12.36600514
17959,5bdefb70-19d1-4339-90e3-e1e489b99ff9,58900475.0,19/03/1/1/1/0024,Nigeria,NGA,Kano,Bagwai,0,Wuro-Bagga,0,Tsattawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1287940001,8.13785000049,GRID3_EHEALTH,2024-11-11,8.13785000000007,12.128794
17960,a13ba98b-8776-44b0-9bed-aef5c48f8d0c,54663449.0,19/20/1/1/1/0001,Nigeria,NGA,Kano,Kabo,0,Godiya,0,Balan Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9138447651,8.16561271435,GRID3_EHEALTH,2024-11-11,8.16561271400008,11.913844765
17961,80123d9b-2cdb-435f-b19b-930e1abedc97,69284208.0,19/15/1/1/1/0023,Nigeria,NGA,Kano,Garum Mallam,0,Fankurun,0,Yanaba Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6640921576,8.38230028638,GRID3_EHEALTH,2024-11-11,8.38230028600003,11.6640921580001
17962,e5933fbf-a01a-4bc1-9608-a426fac967ff,24742376.0,19/17/1/1/1/0021,Nigeria,NGA,Kano,Gwale,0,Dorayi,0,Unguwar Jakada Health Clinic,NHFR_2024,Public,Unknown,Primary,Health Post,11.9599902525,8.45640040593,GRID3_EHEALTH,2024-11-11,8.45640040600006,11.9599902520001
17963,8112f1f6-0bdb-4420-bf07-598cff3da6df,15488182.0,19/17/1/1/1/0009,Nigeria,NGA,Kano,Gwale,0,Galadanchi,0,Fuskar Yamma Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.9903520001,8.51265400015,GRID3_EHEALTH,2024-11-11,8.51265400000005,11.990352
17964,6baaf17b-66ee-4078-acf0-01ecac44114c,73785738.0,19/17/1/1/1/0029,Nigeria,NGA,Kano,Gwale,0,Gwale,0,Kofar Na Isa Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.982816,8.51295300035,GRID3_EHEALTH,2024-11-11,8.51295300000004,11.9828160000001
17965,47fb9a39-6f83-4fe2-a928-20babbcbda86,82471741.0,19/25/1/1/1/0022,Nigeria,NGA,Kano,Kumbotso,0,Unguwar Rimi (Kbt),0,Unguwar Rimi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9101148446,8.56697658206,GRID3_EHEALTH,2024-11-11,8.56697658200005,11.9101148450001
17966,f73d10be-6043-467a-aaa5-1204de1939dd,50082039.0,19/06/1/1/1/0015,Nigeria,NGA,Kano,Bunkure,0,Gwamma,0,Gwaneri Health Post,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.6769030001,8.62919300033,GRID3_EHEALTH,2024-11-11,8.62919300000004,11.676903
17967,afe720f5-d8b1-48af-a2b4-66fd8d6390fa,34946631.0,19/13/1/1/1/0016,Nigeria,NGA,Kano,Gabasawa,0,Mekiya,0,Mazan Gudu Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1953830004,8.90721000023,GRID3_EHEALTH,2024-11-11,8.90721000000002,12.195383
17968,612e5140-cbd4-4115-b590-eb1958805772,39963837.0,19/36/1/1/1/0012,Nigeria,NGA,Kano,Sumaila,0,Kanawa,0,Dingamu Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.3919589995,9.04583300042,GRID3_EHEALTH,2024-11-11,9.04583300000007,11.3919589990001
17969,2d2f241e-254c-48ca-b675-7a279a63d277,79707647.0,19/37/1/1/1/0006,Nigeria,NGA,Kano,Takai,0,Kukah,0,Dinyar Madiga Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5577160001,9.15381099979,GRID3_EHEALTH,2024-11-11,9.15381100000008,11.557716
17970,717fc165-40f9-4218-89d7-413297bf3047,37690739.0,19/37/1/1/1/0027,Nigeria,NGA,Kano,Takai,0,Durbunde,0,Sakwaya Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5352537309,9.17571073067,GRID3_EHEALTH,2024-11-11,9.17571073100004,11.5352537310001
17971,d348e1b1-c630-4ae0-96f6-4c1ab7408e07,33425103.0,19/37/1/1/1/0018,Nigeria,NGA,Kano,Takai,0,Durbunde,0,Kafinlafiya Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.4863187856,9.1929853764,GRID3_EHEALTH,2024-11-11,9.19298537600002,11.486318786
17972,46dab2b1-f510-4568-b6e2-19cfea976afe,25209502.0,19/42/1/1/1/0028,Nigeria,NGA,Kano,Ungogo,0,Rangaza,0,Zaura Danbaba Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0679019548,8.61277695218,GRID3_EHEALTH,2024-11-11,8.61277695200005,12.067901955
17973,febac108-3ee9-45f9-b9b8-1660977f28d7,57095536.0,19/22/1/1/1/0008,Nigeria,NGA,Kano,Karaye,0,Kwanyawa,0,Kadafa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.798844,7.94119299987,GRID3_EHEALTH,2024-11-11,7.94119300000006,11.798844
17974,c0886de9-aa23-436b-a898-78162a0662ed,14349457.0,19/22/1/1/1/0003,Nigeria,NGA,Kano,Karaye,0,Daura,0,Daura Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7255915072,7.98298449326,GRID3_EHEALTH,2024-11-11,7.98298449300006,11.725591507
17975,70bb5de1-b596-4ad0-b822-0287874e8e31,64311601.0,19/22/1/1/1/0017,Nigeria,NGA,Kano,Karaye,0,Turawa,0,Turawa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.6974862951,8.0476457302,GRID3_EHEALTH,2024-11-11,8.04764573000006,11.697486295
17976,386a5381-d0d4-4e6b-a0ac-60119966e0fa,84068302.0,19/11/1/1/1/0016,Nigeria,NGA,Kano,Kiru,0,Maraku Kiru,0,Maraku Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6771314663,8.1288833774,GRID3_EHEALTH,2024-11-11,8.12888337700002,11.677131466
17977,58fd87ec-f653-45a8-891f-23e7d5dde150,38011410.0,19/24/1/1/1/0004,Nigeria,NGA,Kano,Kiru,0,Badafi,0,Badafi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.37355682,8.16923857982,GRID3_EHEALTH,2024-11-11,8.16923858000007,11.37355682
17978,c314cdb6-63a5-4ee2-852e-8911a09aae66,53809329.0,19/24/1/1/1/0007,Nigeria,NGA,Kano,Kiru,0,Bauda,0,Bauda Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,11.5889357313,8.19046144923,GRID3_EHEALTH,2024-11-11,8.19046144900005,11.588935731
17979,7cee3870-56e8-44cb-b5a8-2280757a865e,29460990.0,19/24/1/1/1/0026,Nigeria,NGA,Kano,Kiru,0,Tsaudawa,0,Tsaudawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6809299998,8.20267099953,GRID3_EHEALTH,2024-11-11,8.20267099900008,11.68093
17980,06d2e8b4-afd0-4b5c-84a1-e9b3425a9742,66097644.0,19/24/1/1/1/0010,Nigeria,NGA,Kano,Kiru,0,Dashi,0,Dashi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7173333636,8.22732544928,GRID3_EHEALTH,2024-11-11,8.22732544900003,11.7173333640001
17981,9bc680ca-bbf1-4d54-85eb-f975879a6211,56405811.0,19/04/1/1/1/0007,Nigeria,NGA,Kano,Bebeji,0,Durmawa,0,Durmawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6051690004,8.25831900034,GRID3_EHEALTH,2024-11-11,8.25831900000003,11.605169
17982,8771016d-c8d0-4504-a7af-e415cbbd0de3,20195985.0,19/04/1/1/1/0013,Nigeria,NGA,Kano,Bebeji,0,Kofa,0,Kofa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.5548607492,8.2635619279,GRID3_EHEALTH,2024-11-11,8.26356192800006,11.5548607490001
17983,e0de1cfc-7994-4182-a8bc-4621fbbd675c,83272135.0,19/05/1/1/1/0052,Nigeria,NGA,Kano,Bichi,0,Badume,0,Yola (Bichi) Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2443909997,8.28759900024,GRID3_EHEALTH,2024-11-11,8.28759900000006,12.2443910000001
17984,c8832058-65c3-42cc-b2fd-430981e9d7a9,16986146.0,19/10/1/1/1/0019,Nigeria,NGA,Kano,Dawakin Tofa,0,Gargari,0,Gargari Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1783442948,8.30176016486,GRID3_EHEALTH,2024-11-11,8.30176016500008,12.178344295
17985,4c12df0e-3b13-44a7-826d-fd1d7458c09f,41320889.0,19/04/1/1/1/0004,Nigeria,NGA,Kano,Bebeji,0,Damau,0,Damau Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6818420005,8.30326499988,GRID3_EHEALTH,2024-11-11,8.30326500000007,11.6818420000001
17986,7071a2dd-fd93-4f4a-877b-f25e53a0c8ca,20398009.0,19/04/1/1/1/0001,Nigeria,NGA,Kano,Bebeji,0,Anadariya,0,Anadariya Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.4529349999,8.31735600045,GRID3_EHEALTH,2024-11-11,8.31735600000007,11.452935
17987,af4aaa6c-14e9-46c9-9e24-ab652e20c1c9,86710151.0,19/04/1/1/1/0017,Nigeria,NGA,Kano,Bebeji,0,Ranka,0,Ranka Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5535606803,8.32818983381,GRID3_EHEALTH,2024-11-11,8.32818983400006,11.55356068
17988,94ac0ce5-fe90-4d97-96e5-d7fc78882bd1,22156494.0,19/04/1/1/1/0018,Nigeria,NGA,Kano,Bebeji,0,Rantan,0,Rantan Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5182022253,8.37110014497,GRID3_EHEALTH,2024-11-11,8.37110014500007,11.518202225
17989,a3b8d9a9-b020-46e8-8c81-97c973976985,53214339.0,19/42/1/1/1/0010,Nigeria,NGA,Kano,Ungogo,0,Tudun Fulani,0,Gadan Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0033789999,8.45568400044,GRID3_EHEALTH,2024-11-11,8.45568400000008,12.0033790000001
17990,bd169cb5-6b74-4461-989e-189aad6e8763,87310492.0,19/42/1/1/1/0018,Nigeria,NGA,Kano,Ungogo,0,Rijiyar Zaki,0,Rijiyar Zaki Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.9788680003,8.45843300031,GRID3_EHEALTH,2024-11-11,8.45843300000007,11.978868
17991,0728973b-2365-4067-9717-6efcebb7cc2e,48600168.0,19/07/1/1/1/0008,Nigeria,NGA,Kano,Dala,0,Kantudu,0,Kantudu Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.0114976504,8.5097881302,GRID3_EHEALTH,2024-11-11,8.50978813000006,12.01149765
17992,530e7e4e-0e7a-4630-accc-9c43d75e19e1,55343668.0,19/25/1/1/1/0037,Nigeria,NGA,Kano,Kumbotso,0,Dan Maliki,0,Shekar Mai Daki Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9483019995,8.50992400029,GRID3_EHEALTH,2024-11-11,8.50992400000007,11.948301999
17993,d8ea9244-b84a-4958-ae7c-7f45a9bc319f,28075418.0,19/25/1/1/1/0018,Nigeria,NGA,Kano,Kumbotso,0,Kumbotso,0,Ruga Fada Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9028869997,8.5137539999,GRID3_EHEALTH,2024-11-11,8.51375400000006,11.902887
17994,34f46847-7c93-413e-acb5-b284008a8b6c,56449456.0,19/07/1/1/1/0009,Nigeria,NGA,Kano,Dala,0,Kofar Mazugal,0,Kofar Mazugal Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.0151709999,8.51629199962,GRID3_EHEALTH,2024-11-11,8.51629200000002,12.0151710000001
17995,68685dc0-5d80-4630-bee8-74a9632b05e4,34130853.0,19/32/1/1/1/0025,Nigeria,NGA,Kano,Rano,0,Zurgu,0,Tabobi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5444030001,8.51695700007,GRID3_EHEALTH,2024-11-11,8.51695700000005,11.544403
17996,bb0be4bd-f311-4f01-a9ca-ce12e12b9213,63409324.0,19/21/1/1/1/0014,Nigeria,NGA,Kano,Kano Municipal,0,Yakasai,0,Yakasai Zumunta Primary Health Center,NHFR_2024,Public,State Government,Primary,Primary Health Center,11.9938580005,8.52797899956,GRID3_EHEALTH,2024-11-11,8.52797900000007,11.993858
17997,c5c55cc7-171c-4cf6-8780-853e31139860,12713296.0,19/38/1/1/1/0004,Nigeria,NGA,Kano,Tarauni,0,Gyadi-Gyadi Kudu,0,Gyadi Gyadi Kudu Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,11.9684560002,8.5445179998,GRID3_EHEALTH,2024-11-11,8.54451800000004,11.9684560000001
17998,f96a13e7-07f3-47e6-b2d2-e8c577df392f,84956460.0,19/31/1/2/1/0001,Nigeria,NGA,Kano,Nasarawa,0,Giginyu,0,Mohammed Abdullahi Wase General Hospital,NHFR_2024,Public,State Government,Secondary,General Hospital,11.9969502366,8.5484960585,GRID3_EHEALTH,2024-11-11,8.54849605800007,11.996950237
17999,5345f9c0-5910-4d68-bd30-6dab795d2bf7,78256101.0,19/42/1/1/1/0011,Nigeria,NGA,Kano,Ungogo,0,Gayawa Ungogo,0,Gayawa Basic Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.0551872201,8.56204572971,GRID3_EHEALTH,2024-11-11,8.56204573000002,12.0551872200001
18000,8ebad083-7274-43a7-8cdc-8b1c8e0bdb47,22049946.0,19/41/1/1/1/0015,Nigeria,NGA,Kano,Tudun Wada,0,Na Ta'Ala,0,Na Ta'Ala Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.2626108996,8.56500744972,GRID3_EHEALTH,2024-11-11,8.56500745000005,11.2626109
18001,e3903429-1128-4ad4-ad85-1797a2de9479,72885447.0,19/42/1/1/1/0006,Nigeria,NGA,Kano,Ungogo,0,Gayawa Ungogo,0,Dakunkuru Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0646829996,8.57090999973,GRID3_EHEALTH,2024-11-11,8.57091000000003,12.0646830000001
18002,a03c52ca-63ee-4dc3-b6c3-fcf25ec0b2dd,46317461.0,19/36/1/1/1/0025,Nigeria,NGA,Kano,Nasarawa,0,Giginyu,0,Kawo Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.981366,8.57252299983,GRID3_EHEALTH,2024-11-11,8.57252300000005,11.981366
18003,c900bd5c-fd66-42bb-8d9c-544b7b53e04a,23264340.0,19/11/1/1/1/0020,Nigeria,NGA,Kano,Doguwa,0,Tagwaye,0,Tagwaye Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,10.7807540002,8.59331999996,GRID3_EHEALTH,2024-11-11,8.59332000000006,10.7807540000001
18004,76dcf4a1-c462-41e6-84bb-508477efa18e,21970172.0,19/32/1/1/1/0005,Nigeria,NGA,Kano,Rano,0,Lausu,0,Lausu Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5605941001,8.61589188429,GRID3_EHEALTH,2024-11-11,8.61589188400006,11.5605941000001
18005,38d92199-b471-45c6-a86e-cb4870deaf9e,40085028.0,19/30/1/1/1/0006,Nigeria,NGA,Kano,Minjibir,0,Tsakuwa (Mjb),0,Garji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1963817861,8.6263426514,GRID3_EHEALTH,2024-11-11,8.62634265100007,12.1963817860001
18006,06a2316e-1466-4069-bbbd-8d96e83a874d,59262891.0,19/09/1/1/1/0018,Nigeria,NGA,Kano,Dawakin Kudu,0,Unguwar Duniya,0,Unguwar Duniya Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8778419996,8.62831699974,GRID3_EHEALTH,2024-11-11,8.62831700000004,11.877842
18007,a702ffb2-b77b-4ce4-94ad-06f9a2f675f9,13406580.0,19/11/1/2/2/0001,Nigeria,NGA,Kano,Doguwa,0,Ragada,1,Dadin Kowa Nursing and Maternity Home,NHFR_2024,Private,For Profit,Secondary,Health Post,10.7016967345,8.63007966693,GRID3_EHEALTH,2024-11-11,8.63007966700008,10.7016967340001
18008,581a8a72-e51d-41ff-a918-7da3ac625a81,66297407.0,19/06/1/1/1/0003,Nigeria,NGA,Kano,Bunkure,0,Bonu,0,Bono Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.7044869999,8.63212200032,GRID3_EHEALTH,2024-11-11,8.63212200000004,11.704487
18009,d37fdb09-0bc2-4645-8659-9ccfd86cb4c9,32285049.0,19/18/1/1/1/0022,Nigeria,NGA,Kano,Gezawa,0,Wangara Gezawa,0,Wangara Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.0372189999,8.76345299956,GRID3_EHEALTH,2024-11-11,8.76345300000003,12.0372190000001
18010,2cd09349-59b8-4cf3-ab7e-1896098d3b65,26626965.0,19/11/1/1/1/0023,Nigeria,NGA,Kano,Doguwa,0,Zainabi,0,Zainabi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,10.7889134088,8.77112676777,GRID3_EHEALTH,2024-11-11,8.77112676800004,10.788913409
18011,38c26944-1b49-4359-8753-adee71d5e119,79868442.0,19/09/1/1/1/0014,Nigeria,NGA,Kano,Dawakin Kudu,0,Danbabina,0,Runa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8073461597,8.79910492978,GRID3_EHEALTH,2024-11-11,8.79910493000006,11.8073461600001
18012,f13be1dc-6cac-4a2d-a7a3-ddca4c93f341,58749598.0,19/43/1/1/1/0006,Nigeria,NGA,Kano,Warawa,0,Garun Dau,0,Garin Dau Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8074689998,8.82322300017,GRID3_EHEALTH,2024-11-11,8.82322300000004,11.807469
18013,b42d4a82-840a-49be-baa2-0b3c37de9c7e,66342061.0,19/36/1/1/1/0016,Nigeria,NGA,Kano,Sumaila,0,Gani,0,Gani Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.373594281,8.84381052215,GRID3_EHEALTH,2024-11-11,8.84381052200007,11.3735942810001
18014,ca8f482e-a958-418a-ac83-c4c01c151925,55410650.0,19/44/1/1/1/0016,Nigeria,NGA,Kano,Wudil,0,Dankaza,0,Tudun Gunsau Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7601977687,8.85171733353,GRID3_EHEALTH,2024-11-11,8.85171733300007,11.7601977690001
18015,14ebd5d9-e41b-4a15-9b4b-854f3dca5e5f,81531659.0,19/14/1/1/1/0009,Nigeria,NGA,Kano,Garko,0,Kafin Mallamai,0,Kafin Malami Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6641579404,8.8809638264,GRID3_EHEALTH,2024-11-11,8.88096382600003,11.6641579400001
18016,473d89d2-065a-47f1-a5a1-0a7bc7c6d00b,36257192.0,19/01/1/1/1/0008,Nigeria,NGA,Kano,Ajingi,0,Dabi Gwiwa,1,Fagawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9651189999,8.88278299963,GRID3_EHEALTH,2024-11-11,8.88278300000007,11.9651190000001
18017,20ba4c5a-671e-49e8-aff9-3c3df4d1657e,35943913.0,19/44/1/1/1/0011,Nigeria,NGA,Kano,Wudil,0,Kausani,0,Kausani Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,11.8402600001,8.89875600049,GRID3_EHEALTH,2024-11-11,8.89875600000005,11.8402600000001
18018,90a6b087-d5d6-47ce-b26f-76afae68fa3c,62072904.0,19/16/1/1/1/0009,Nigeria,NGA,Kano,Gaya,0,Wudilawa Gaya,0,Gungara Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.800429,8.90193199965,GRID3_EHEALTH,2024-11-11,8.90193200000004,11.8004290000001
18019,c9c6bfb4-c4aa-4c12-bc34-984d689e8127,53579140.0,19/36/1/1/1/0017,Nigeria,NGA,Kano,Sumaila,0,Garfa,0,Garfa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5502917671,8.92226956046,GRID3_EHEALTH,2024-11-11,8.92226956000007,11.550291767
18020,3c0b628a-68c4-475d-a8ed-7b7fdb6adbb1,34665231.0,19/44/1/1/1/0001,Nigeria,NGA,Kano,Wudil,0,Achika,0,Achika Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6906484624,8.92990391365,GRID3_EHEALTH,2024-11-11,8.92990391400002,11.6906484620001
18021,43d44e06-f698-4ddf-9b83-57dc71e71d95,47542310.0,19/16/1/1/1/0024,Nigeria,NGA,Kano,Gaya,0,Kazurawa,0,Yankau Primary Health Clinic,NHFR_2024,Public,Unknown,Primary,Primary Health Center,11.7595366113,8.97856212971,GRID3_EHEALTH,2024-11-11,8.97856213000006,11.759536611
18022,ad8c553c-20f5-4b29-b594-cf5a26ba2620,71767050.0,19/02/1/1/1/0010,Nigeria,NGA,Kano,Albasu,0,Faragai,0,Faragai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.669403,8.986341,GRID3_EHEALTH,2024-11-11,8.98634100000004,11.669403
18023,b36c79f3-c55c-4e0f-ad4b-ecb036c0d34e,48487782.0,19/01/1/1/1/0022,Nigeria,NGA,Kano,Ajingi,0,Dundun,0,Maigana Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9426150856,9.00095708693,GRID3_EHEALTH,2024-11-11,9.00095708700007,11.942615086
18024,482a448e-725b-4c54-a13c-3cdf0980c6f0,14873784.0,19/02/1/1/1/0003,Nigeria,NGA,Kano,Albasu,0,Bataiya,0,Bataiya Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.6835880367,9.02869126577,GRID3_EHEALTH,2024-11-11,9.02869126600007,11.683588037
18025,6b1912b1-c3c3-475f-b23b-50635c140bca,47770385.0,19/37/1/1/1/0010,Nigeria,NGA,Kano,Takai,0,Falali,0,Falali Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.4651013902,9.03862089952,GRID3_EHEALTH,2024-11-11,9.03862089900002,11.46510139
18026,89091159-bd54-4cb2-9962-6ed7faeaac48,73081637.0,19/37/1/1/1/0009,Nigeria,NGA,Kano,Takai,0,Fajewa,0,Fajewa Model Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.4443570001,9.08698500038,GRID3_EHEALTH,2024-11-11,9.08698500000003,11.444357
18027,f16251b2-4215-45ec-8d73-69980a758a9a,85276387.0,19/16/1/1/1/0007,Nigeria,NGA,Kano,Gaya,0,Gamoji,0,Gamoji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8439699996,9.1784090005,GRID3_EHEALTH,2024-11-11,9.17840900000004,11.8439700000001
18028,a175c21a-548f-4460-a5a4-59377ef2b789,27116704.0,19/37/1/1/1/0002,Nigeria,NGA,Kano,Takai,0,Bagwaro,0,Bagwaro Primary Health Center,NHFR_2024,Public,Local Government,Primary,Health Post,11.3751783201,9.17961611032,GRID3_EHEALTH,2024-11-11,9.17961611000004,11.37517832
18029,a81eb636-7940-4f8e-9a43-a5a40c6a5711,19394529.0,19/02/1/1/2/0037,Nigeria,NGA,Kano,Albasu,0,Tsangaya,0,Tsangaya Health Clinic,NHFR_2024,Private,For Profit,Primary,Primary Health Center,11.6188646657,9.21470846116,GRID3_EHEALTH,2024-11-11,9.21470846100004,11.618864666
18030,5b4a0e8a-eacc-4c15-a91e-beba22d0f4b9,73988006.0,19/33/1/1/1/0003,Nigeria,NGA,Kano,Rogo,0,Gwangwan,0,Bari Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.5683533544,7.75105006968,GRID3_EHEALTH,2024-11-11,7.75105007000008,11.5683533540001
18031,7366ded5-5dbf-4b57-9810-57a4c69f33ac,71120639.0,19/33/1/1/1/0023,Nigeria,NGA,Kano,Rogo,0,Zarewa,0,Zarewa Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.397157,7.81199300008,GRID3_EHEALTH,2024-11-11,7.81199300000003,11.397157
18032,072ae5e4-d96e-4310-a9c3-4f534265f72c,66205567.0,19/33/1/2/1/0001,Nigeria,NGA,Kano,Rogo,0,Rogo Sabon Gari,0,Rogo General Hospital,NHFR_2024,Public,State Government,Secondary,General Hospital,11.5522640704,7.83091476594,GRID3_EHEALTH,2024-11-11,7.83091476600003,11.55226407
18033,212849d6-ea81-4191-94d1-21b2cd9b0e80,46623853.0,19/33/1/1/1/0004,Nigeria,NGA,Kano,Rogo,0,Beli,0,Beli Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.4377549996,7.83826299993,GRID3_EHEALTH,2024-11-11,7.83826300000004,11.437755
